Date,AAPL,AMZN,BAC,GLD,GOOGL,GS,JPM,LRCX,META,MSFT,NVDA,QQQ,SLV,SPY,SPYG,XLE,XLF,XLK
2021-08-12,145.34825134277344,165.1750030517578,37.48648452758789,164.0399932861328,136.06939697265625,369.273681640625,143.4076690673828,55.4305419921875,359.82623291015625,278.732177734375,19.859512329101562,357.075927734375,21.5,417.08526611328125,63.52082824707031,20.99561882019043,35.76759719848633,74.32402801513672
2021-08-13,145.55325317382812,164.69850158691406,37.02401351928711,166.38999938964844,136.59852600097656,365.51861572265625,141.8033447265625,55.136051177978516,360.3521728515625,281.6559143066406,20.14185905456543,358.3292236328125,21.969999313354492,417.8442687988281,63.770877838134766,20.747920989990234,35.500755310058594,74.72908020019531
2021-08-16,147.5252227783203,164.94949340820312,36.72163009643555,167.22000122070312,137.17575073242188,363.3563537597656,140.87261962890625,55.93971633911133,363.7058410644531,283.3390808105469,19.904403686523438,358.48468017578125,22.100000381469727,418.82806396484375,64.0401382446289,20.365877151489258,35.40872573852539,75.06657409667969
2021-08-17,146.61734008789062,162.09800720214844,36.54375457763672,166.97000122070312,135.541259765625,360.348876953125,139.17074584960938,55.00116729736328,355.6589660644531,281.8770751953125,19.413528442382812,355.3271179199219,21.899999618530273,416.0826110839844,63.47272872924805,20.155961990356445,35.160282135009766,74.44458770751953
2021-08-18,142.87843322753906,160.06100463867188,36.27695083618164,167.10000610351562,134.33871459960938,354.8586120605469,137.90325927734375,54.10062026977539,352.68231201171875,280.1522216796875,18.996482849121094,351.9072265625,21.760000228881836,411.52862548828125,62.82838821411133,19.736135482788086,34.72779846191406,73.4176025390625
2021-08-19,143.2103271484375,159.3874969482422,35.74332809448242,166.61000061035156,134.5677947998047,350.20489501953125,136.7509307861328,54.825435638427734,352.3548889160156,285.9725036621094,19.75275230407715,353.60748291015625,21.510000228881836,412.1658630371094,63.203453063964844,19.22394561767578,34.47013854980469,74.1360092163086
2021-08-20,144.6648712158203,159.99749755859375,35.90341567993164,166.6999969482422,136.30296325683594,352.25152587890625,137.1409912109375,53.76433563232422,356.5718078613281,293.2862854003906,20.7684268951416,357.2702331542969,21.350000381469727,415.44537353515625,63.8574104309082,19.265928268432617,34.681785583496094,75.09068298339844
2021-08-23,146.1487579345703,163.2935028076172,36.38367462158203,168.72999572753906,138.8935546875,357.2166442871094,138.89598083496094,55.50558853149414,360.52081298828125,293.56573486328125,21.90781593322754,362.61376953125,21.8799991607666,419.0998840332031,64.56908416748047,19.9880313873291,34.9670524597168,76.05980682373047
2021-08-24,146.0609130859375,165.28900146484375,36.89059066772461,168.64999389648438,140.1035614013672,363.5433044433594,139.7557830810547,55.62718200683594,362.6639709472656,291.609619140625,21.743192672729492,363.7213134765625,22.079999923706055,419.76513671875,64.59791564941406,20.319698333740234,35.178688049316406,75.97300720214844
2021-08-25,144.83084106445312,164.95899963378906,37.48648452758789,167.47999572753906,140.91433715820312,367.6008605957031,142.6365203857422,55.93022155761719,365.5216064453125,291.0218200683594,22.1622314453125,364.13909912109375,22.09000015258789,420.64593505859375,64.62678527832031,20.475034713745117,35.59276580810547,75.92962646484375
2021-08-26,144.0303497314453,165.8000030517578,37.38863754272461,167.6699981689453,140.2810821533203,366.9690856933594,143.37222290039062,55.6053352355957,361.54278564453125,288.20806884765625,22.017560958862305,361.8268127441406,21.850000381469727,418.162841796875,64.31903839111328,20.164356231689453,35.417938232421875,75.4522933959961
2021-08-27,145.0651397705078,167.48150634765625,37.78885269165039,170.19000244140625,142.82354736328125,373.4468688964844,144.52452087402344,57.90801239013672,369.7285461425781,288.81512451171875,22.584260940551758,365.3438415527344,22.329999923706055,421.901611328125,64.87682342529297,20.70174217224121,35.887229919433594,76.18032836914062
